c5.2xlarge,0.011294117647058824,0.024,1.352569882777277,2.00069816029552
c5d.2xlarge,0.012823529411764706,0.02725,1.3505518367195222,1.9772345925354857
m3.xlarge,0.02253846153846154,0.019533333333333333,1.2718946020445814,1.6334403710641332
r4.16xlarge,0.02432,0.009718032786885246,1.4775198826807339,2.2288039447724337
i3.xlarge,0.02646153846153846,0.011278688524590163,1.3629322060087878,1.9567801864629488
z1d.2xlarge,0.01569811320754717,0.013,1.4535950270277824,2.277598775790658
c3.xlarge,0.01707142857142857,0.03186666666666667,1.355982207697894,1.7217407591508
c3.2xlarge,0.01707142857142857,0.03186666666666667,1.355986054335893,1.7269534806422244
r3.2xlarge,0.0285,0.012147540983606557,1.4086729388415422,1.8030995792767648
r4.2xlarge,0.021955555555555555,0.009718032786885246,1.4773610861893653,2.2287222443624004
p2.8xlarge,0.08272340425531914,0.015934426229508195,1.3541489619584448,1.8749213357657157
m5.xlarge,0.013375,0.013375,1.3267121716542365,1.9293010340692924
c4.8xlarge,0.013719696969696969,0.030183333333333333,1.357203935067047,1.8260779254302777
d2.2xlarge,0.0525,0.024098360655737703,1.7062667579770872,2.182453077258839
d2.4xlarge,0.0525,0.024098360655737703,1.7063806447681151,2.182453077258839
c5.xlarge,0.011294117647058824,0.024,1.3531132175199974,2.000687736409391
m5d.4xlarge,0.0168,0.01575,1.3250413089515216,1.9364208487978054
m4.xlarge,0.017076923076923076,0.013875,1.3675929747611333,1.9696741165301794
z1d.12xlarge,0.018420664206642068,0.013,1.4535937572341187,2.277678793450761
m4.16xlarge,0.018893617021276597,0.013875,1.3679558649374657,1.9698357804697881
r5.12xlarge,0.019560693641618495,0.0088125,1.4788645606539867,2.112639125776944
m4.4xlarge,0.016598130841121495,0.013875,1.3678352313074071,1.9698357804697881
r4.xlarge,0.021955555555555555,0.009718032786885246,1.4777809354293492,2.2287222443624004
z1d.6xlarge,0.01862686567164179,0.013,1.4535941804984267,2.2776798326781353
r5d.4xlarge,0.018028169014084508,0.01,1.4620935123027172,2.0987287934113033
p2.xlarge,0.081,0.015934426229508195,1.3541225508771146,1.8749385147477802
c3.4xlarge,0.017381818181818182,0.03186666666666667,1.3559841310141656,1.7269503610157213
r4.4xlarge,0.022369811320754718,0.009718032786885246,1.4775728224307916,2.228726433981311
h1.2xlarge,0.01996153846153846,0.01621875,1.2875792022466894,1.8504059127421306
f1.4xlarge,0.0698076923076923,0.014877049180327869,1.378600549541321,1.919791837447047
m5d.metal,0.017530434782608694,0.01575,1.3250087961480101,1.9363737303753261
g2.2xlarge,0.027,0.046799999999999994,1.4175947334942094,1.8115240801096204
c4.2xlarge,0.014612903225806452,0.0302,1.3580683651015404,1.827018088689024
x1e.8xlarge,0.08791208791208792,0.00819672131147541,1.5119415029832495,2.9811546310001327
m5.4xlarge,0.014266666666666667,0.013375,1.3269445706109682,1.9296359164756192
h1.16xlarge,0.022085106382978725,0.01621875,1.2877609057251704,1.8503399420298123
z1d.xlarge,0.014857142857142857,0.013,1.4535950270277824,2.2776050107310235
g3.8xlarge,0.02574468085106383,0.009918032786885246,1.3190145762011618,1.7427825756310025
i3.metal,0.02646153846153846,0.01075,1.3626612496920765,1.9566466262065512
m4.2xlarge,0.017076923076923076,0.013875,1.3680775736959354,1.9696653786947862
z1d.metal,0.018420664206642068,0.013,1.4535937572341187,2.277678793450761
r5.4xlarge,0.01588732394366197,0.0088125,1.4787915336562725,2.112589007794854
r5d.2xlarge,0.016842105263157894,0.01,1.462285598086234,2.0987253522743297
r5.large,0.015666666666666666,0.0088125,1.479227864036928,2.1125810946466297
i3.large,0.02457142857142857,0.011278688524590163,1.3623114941072105,1.9567690557451647
z1d.large,0.013866666666666666,0.013,1.453011156052001,2.2776050107310235
i3.16xlarge,0.02752,0.011278688524590163,1.3626612496920765,1.9566466262065512
i2.4xlarge,0.07077358490566038,0.03074590163934426,1.8876755070202806,2.413719657175877
c5d.9xlarge,0.013914893617021277,0.02725,1.3506573612203003,1.977274445088307
r5.xlarge,0.014842105263157893,0.0088125,1.4792356233509407,2.1125810946466297
i3.2xlarge,0.02548148148148148,0.011278688524590163,1.3626217793701436,1.9565687244764471
r5d.large,0.016,0.01,1.4615208951815484,2.0992416489543153
g3.4xlarge,0.02574468085106383,0.009918032786885246,1.31901385727616,1.7427825756310025
r5d.12xlarge,0.022196531791907514,0.01,1.4621575352897813,2.0987276463643916
g2.8xlarge,0.027,0.046799999999999994,1.4175933021745517,1.8114352657029762
i3.4xlarge,0.025962264150943395,0.011278688524590163,1.3626231287451092,1.9566744497564108
r3.4xlarge,0.0285,0.012147540983606557,1.4085189736629764,1.8030995792767648
r3.8xlarge,0.0285,0.012147540983606557,1.4085189736629764,1.8029745430213815
p3.8xlarge,0.14063829787234045,0.05418032786885246,1.3605488384031275,1.8757543987646697
i3.8xlarge,0.027797979797979797,0.011278688524590163,1.3626993727720582,1.9566201945671085
c4.4xlarge,0.014596774193548387,0.030166666666666668,1.3563396514282033,1.8250015124321928
f1.16xlarge,0.07723404255319148,0.014877049180327869,1.3785856281119053,1.9198116363326732
g3s.xlarge,0.061230769230769234,0.026098360655737705,1.2246153846153847,1.5228125352724324
f1.2xlarge,0.0698076923076923,0.014877049180327869,1.378600025976926,1.9198304202683318
